,Application,Object_Name,Object_Type,COUNT.Version.Changes,Defect,fit.cluster
1773,D,YSD_LOGISTICS_DATES,REPS,22,13,4
1774,C,YSD_MYSE_CUST_MAT_INFO_REC,REPS,5,0,1
1775,F,YSD_MYSE_DELAY_REASON,FUNC,6,0,1
1776,H,YSD_MYSE_MULTI_PRICE_AND_AVAIL,FUNC,19,9,4
1777,I,YSD_MYSE_PRICE_AVAILABILITY,FUNC,38,4,4
1778,F,YSD_MYSE_QUOTATION_VALIDATION,FUNC,7,2,1
1779,E,YSD_MYSE_QUOTE_CREATE,FUNC,9,1,1
1780,J,YSD_MYSE_SALESORDER_ENTRY,FUNC,65,4,4
1781,C,YSD_MYSE_SALESORDER_MODIFY,FUNC,13,4,1
1782,I,YSD_MYSE_SHIPPING_SCHEDULE,FUNC,26,1,1
1783,F,YSD_MYSE_SIMULATE_SALESORDER,FUNC,103,18,4
1784,I,YSD_MYSE_SO_MODIFY_SIMULATE,FUNC,12,0,1
1785,E,YSD_RS_SALESORDER_ENTRY,FUNC,14,5,1
1786,H,YSD_TRACK_UPDATE_N1_SO,FUNC,9,5,1
1787,C,YSDBILLDL,REPS,6,3,1
1788,C,YSDPACKDR,REPS,12,0,1
1789,D,YSER_ORD_WRK_ADDR_UPD,ENHO,6,0,1
1790,B,YSERVICE_CONTRACT_CREATION_F01,REPS,14,0,3
1791,B,YSERVICE_CONTRACT_CREATION_TOP,REPS,8,0,3
1792,A,YSHIPMENT_DOC,FORM,17,2,1
1793,G,YSM13_UPDATE_RECDS_AUTOMATION,REPS,5,0,1
1794,B,YSR_FOBO_SERVORDR_CREATE,FUNC,5,0,1
1795,D,YSRORDCHG,FUNC,6,3,1
1796,G,YTI_FAS004_CREDITAMOUNT_BG,SSFO,5,0,1
1797,J,YTI_FAS004_CURRENCY_BG,SSFO,5,0,1
1798,J,YTI_FAS004_CUSTOMER_NBR_BG,SSFO,6,0,1
1799,D,YTI_FAS004_CUSTORDNBR_BG,SSFO,5,0,1
1800,F,YTI_FAS004_DOCUMENT_DATE_BG,SSFO,5,0,1
1801,D,YTI_FAS004_OURTAXNBR_BG,SSFO,8,0,1
1802,G,YTI_FAS004_PER_BG,SSFO,6,0,1
1803,A,YTI_FAS004_PREMIUM,SSFO,6,0,3
1804,J,YTI_FAS004_SCHORDERNUM_INV_BG,SSFO,5,0,1
1805,I,YTI_FAS004_SURCHARGE_BG,SSFO,5,0,1
1806,D,YTI_FAS004_TAX_PRNL_ID_BG,SSFO,8,0,1
1807,J,YTI_FAS004_TAX_REP_DATE_BG,SSFO,6,0,1
1808,F,YTI_FAS004_TOTAL_NET_BG,SSFO,6,0,1
1809,H,YTI_FAS004_TOTALNETPRICE_BG,SSFO,6,0,1
1810,I,YTI_FAS004_UNITNETPRICE_BG,SSFO,7,0,1
1811,C,YTI_FAS004_UNITNETPRICE_BG1,SSFO,6,0,1
1812,J,YTI_FAS004_UOM1_BG,SSFO,5,0,1
1813,E,YTI_FAS004_YOURTAXNBR_BG,SSFO,10,0,1
1814,B,YTI_FORMS_ROUTINES,REPS,18,0,1
1815,A,YTI_LO_F_POOL,REPS,8,0,1
1816,J,YTI_MF_F_POOL,REPS,9,1,1
1817,G,YTI_UTILITY_CLASS             Y_SEND_MAIL_WITH_ATTACHMENT,METH,5,0,1
1818,D,YVFAST_FORECAST_FORM,REPS,14,1,1
1819,E,YVFAST_FORECAST_NA_FORM,REPS,15,4,1
1820,D,YVFAST_FORECAST_TOP,REPS,6,0,1
1821,H,YVFAST_HISTORY_PO_FORM,REPS,8,0,1
1822,H,YVFAST_MATERIAL_FORM,REPS,8,0,1
1823,E,YVFAST_OPEN_PO_FORM,REPS,9,0,1
1824,H,YVSTALISTE1,FORM,12,0,1
1825,C,YYPPIOZFSP,REPS,6,3,1
1826,C,YYRCDDCL_II_REVISED_CUSTOMER_EYYRCDDII_II_REVISED_CUSTOMER_E~II_REVISED_CUSTOMER_ETA_TO_SAP,METH,6,0,1
1827,F,YYSDBILLDL,REPS,5,0,1
1828,C,YYSDPACKDR,REPS,7,0,1
1829,C,YYSERVICE_ORDER,REPS,5,2,1
1830,C,Z_BUPLA_GST,ENHO,11,4,1
1831,C,Z_CHR16472_CL                 J_3R_REGINV_DIG_INTF~UPDATE_INV_XML,METH,7,0,1
1832,I,Z_FI_FOURTH_PARTY_FORMS,REPS,5,0,1
1833,B,Z_FI_JOBORDER_BACKLOG_TOP,REPS,5,0,1
1834,G,Z_FI_R_JOB_COST_INQUIRY,REPS,10,3,1
1835,A,Z_FI_R_JOBORDER_BACKLOG,REPS,12,0,1
1836,I,Z_FI_R_JOBORDER_BACKLOG,REPT,10,1,1
1837,H,Z_FI_R_JOBORDER_BACKLOG_SEL,REPS,11,0,1
1838,C,Z_FI_R_JOBORDER_BACKLOG_TOP,REPS,8,1,1
1839,B,Z_FI_R_JOBORDER_BACKLOG_Y_FF01,REPS,16,1,1
1840,C,Z_FI_R_SRSO_BACKLOG_F01,REPS,5,4,1
1841,J,Z_FI_R_SRSO_BACKLOG_TOP,REPS,6,5,1
1842,J,Z_FI_R_SRSO_BILL_STAT_F01,REPS,10,2,1
1843,C,Z_FI_R_SRSO_BILL_STAT_TOP,REPS,7,1,1
1844,A,Z_FR03_PREMIUM_FEES,SSFO,8,0,3
1845,G,Z_INVENTORY_REP,REPT,7,0,1
1846,H,Z_INVENTORY_REP_FORM,REPS,18,3,1
1847,F,Z_INVENTORY_REP_TOP,REPS,12,1,1
1848,G,Z_J_3RCORRINV,SSFO,40,4,4
1849,B,Z_J_3RV_CORRINV_A_CHR10400,REPS,23,1,1
1850,J,Z_LO_INTRADE_FORM,REPS,5,1,1
1851,E,Z_MEMORY_ID_CLEAR,REPS,17,3,1
1852,F,Z_MF_GOODSMVT_FORM,REPS,9,0,1
1853,I,Z_MSAF_DFE_XML_OUT,FUNC,8,0,1
1854,I,Z_NAM_IDOC_EXTRACT,FUNC,9,7,1
1855,C,Z_NFE_DUPLICADA,REPS,10,0,1
1856,D,Z_SD_EIAJ,SSFO,16,7,1
1857,I,Z_SD_EIAJ_SERV,SSFO,10,0,1
1858,E,Z_SD_EIAJ_TAG,SSFO,14,6,1
1859,I,Z_SD_KAITOU,SSFO,17,0,1
1860,H,Z_SELF_ASSESS_TAX_FORMS,REPS,20,0,1
1861,H,Z_SELF_ASSESS_TAX_TOP,REPS,5,0,1
1862,I,Z_SR_DATA_DECLARATION_MX,REPS,7,2,1
1863,H,Z_SR_JOB_COST_INQUIRY_F01,REPS,24,11,4
1864,G,Z_SR_SUBROUTINE_FORM_MX,REPS,7,3,1
1865,J,Z_STOCK_RGSTR,REPS,8,0,1
1866,A,Z_STRCK_RGST_110_1,REPS,5,0,1
1867,F,Z_STRCK_RGST_120,REPS,7,0,1
1868,E,Z_STRCK_RGST_120_1,REPS,6,0,1
1869,G,Z_WEIGHT_VOLUME,REPS,22,0,1
1870,C,Z_XML_OUT,ENHO,6,0,1
1871,F,Z03_SD1002_FORMS,REPS,15,3,1
1872,J,Z03_SD1003_FORMS,REPS,15,3,1
1873,A,Z03_SDL002_TOP,REPS,6,0,1
1874,D,Z03_SDL003_TOP,REPS,6,0,1
1875,H,Z03_SDL00X_FORMS,REPS,12,2,1
1876,G,ZADVLIC_CONSUMP,REPS,16,0,1
1877,G,ZADVLIC_CONSUMP,REPT,9,0,1
1878,I,ZADVLIC_PURCHASE_REG,REPS,7,0,1
1879,B,ZADVLIC_SALES_REG,REPS,7,0,1
1880,H,ZADVLIC_STOCK,REPS,9,0,1
1881,G,ZASSET_DETAILS,REPS,5,0,1
1882,G,ZBAPI_ACC_DOCUMENT_POST_MX,FUNC,6,0,1
1883,B,ZBAPI_ACC_INV_RECEIPT_POST_MX,FUNC,8,2,1
1884,H,ZBAPI_ETRACKING_FORMS,REPS,6,6,1
1885,E,ZBAPI_NPP_VENDOR_PORTAL_MX,FUNC,25,25,4
1886,B,ZBAPI_VEND_RECEIVE_INV_POST_MX,FUNC,13,6,1
1887,F,ZBGCUSTOMSREPORT_FORMS,REPS,16,7,1
1888,G,ZBGCUSTOMSREPORT_TOP,REPS,11,3,1
1889,E,ZBILLING_BLOCK_ICS_FLOW_CLEAR,ENHO,10,0,1
1890,J,ZBILLING_BLOCK_ICS_FLOW_UPD,ENHO,5,0,1
1891,B,ZCH15137_IMPL,ENHO,7,0,1
1892,B,ZCHR16626_ZPN0_ADD,ENHO,7,3,1
1893,E,ZCHR17264_EXPLICIT,ENHO,5,0,1
1894,H,ZCL_DDK_ACT,CLAS,7,0,1
1895,H,ZCL_DDK_API,CLAS,8,0,1
1896,I,ZCL_DDK_CONTRACTOR,CLAS,7,0,1
1897,B,ZCL_DDK_CRYPTO,CLAS,6,0,1
1898,H,ZCL_DDK_DOCUMENT,CLAS,7,0,1
1899,F,ZCL_DDK_EVENT,CLAS,7,0,1
1900,I,ZCL_DDK_HELPER,CLAS,7,0,1
1901,H,ZCL_DDK_HTTPS,CLAS,7,0,1
1902,H,ZCL_DDK_INVOICE,CLAS,7,0,1
1903,F,ZCL_DDK_INVOICE_IMPL,CLAS,5,0,1
1904,E,ZCL_DDK_ORGANIZATION,CLAS,8,0,1
1905,J,ZCL_DDK_PB_CONVERTER,CLAS,7,0,1
1906,H,ZCL_DDK_PB_DIADOC,CLAS,8,0,1
1907,E,ZCL_DDK_PROTOBUF,CLAS,7,0,1
1908,A,ZCL_DDK_SCE_DOCUMENT,CLAS,5,0,1
1909,F,ZCL_DDK_SCE_FIELDS,CLAS,5,0,1
1910,C,ZCL_DDK_SCE_FOCUS,CLAS,5,0,1
1911,J,ZCL_DDK_SCE_HELPER,CLAS,5,0,1
1912,H,ZCL_DDK_SENDER,CLAS,8,0,1
1913,H,ZCL_DDK_SETTINGS,CLAS,6,0,1
1914,E,ZCL_DDK_TORG12,CLAS,7,0,1
1915,H,ZCL_DDK_USER,CLAS,7,0,1
1916,C,ZCL_DDK_UTD_DOCUMENT,CLAS,8,1,1
1917,C,ZCL_DDK_UTD_FS,CLAS,8,1,1
1918,H,ZCL_DDK_UTD_IMPL,CLAS,8,1,1
1919,G,ZCL_DDK_UTD_LEGACY,CLAS,9,1,1
1920,A,ZCL_DDK_UTD_LOG,CLAS,8,1,1
1921,F,ZCL_II_ACCOUNTING_INVENTORY   ZII_II_ACCOUNTING_INVENTORY~II_ACCOUNTING_INVENTORY,METH,5,0,1
1922,E,ZCL_II_AUTO_INV_ADJ_GOODS_MVM1ZII_II_AUTO_INV_ADJ_GOODS_MVM1~II_AUTO_INV_ADJ_GOODS_MVMT,METH,5,0,1
1923,B,ZCL_II_EXPENSE_DETAILS        ZII_II_EXPENSE_DETAILS~EXECUTE_ASYNCHRONOUS,METH,7,0,1
1924,D,ZCL_II_EXPENSE_DETAILS_CA     ZII_II_EXPENSE_DETAILS_CA~II_EXPENSE_DETAILS_CA,METH,8,1,1
1925,C,ZCL_II_EXPENSE_DETAILS3       ZII_II_EXPENSE_DETAILS1~II_EXPENSE_DETAILS,METH,5,1,1
1926,J,ZCL_II_HUDATA_UPDATE          ZII_II_HUDATA_UPDATE~II_HUDATA_UPDATE,METH,8,3,1
1927,F,ZCL_II_INBOUND_DELIVERY       ZII_II_INBOUND_DELIVERY~II_INBOUND_DELIVERY,METH,14,0,1
1928,D,ZCL_II_NOTA_FISCAL_PROXY      ZII_II_NOTA_FISCAL_PROXY~EXECUTE_ASYNCHRONOUS,METH,7,1,1
1929,F,ZCL_II_PROD_ORDER_CONF        ZII_II_PROD_ORDER_CONF~II_PROD_ORDER_CONF,METH,35,19,4
1930,G,ZCL_II_STOCREATION_REQ        ZII_II_STOCREATION_REQ~II_STOCREATION_REQ,METH,10,0,1
1931,A,ZCL_II_VENDOR_PAYMENTS_EI     ZII_II_VENDOR_PAYMENTS_EI~II_VENDOR_PAYMENTS_EI,METH,8,1,1
1932,H,ZCL_IM__FI_BARCODE_BR         IF_EX_BOLETO_BARCODE~VALIDATE,METH,5,0,1
1933,G,ZCL_IM_CL_MB_CHECK_LINE       IF_EX_MB_CHECK_LINE_BADI~CHECK_LINE,METH,20,20,4
1934,C,ZCL_IM_CL_NFE_PRINT           IF_EX_CL_NFE_PRINT~FILL_AUTXML,METH,21,0,1
1935,C,ZCL_IM_CL_NFE_PRINT           IF_EX_CL_NFE_PRINT~FILL_EXPORT,METH,9,0,1
1936,H,ZCL_IM_CL_NFE_PRINT           IF_EX_CL_NFE_PRINT~FILL_HEADER,METH,88,5,4
1937,E,ZCL_IM_CL_NFE_PRINT           IF_EX_CL_NFE_PRINT~FILL_IMPORT,METH,11,0,1
1938,J,ZCL_IM_CL_NFE_PRINT           IF_EX_CL_NFE_PRINT~FILL_ITEM,METH,87,5,4
1939,D,ZCL_IM_CL_NFE_PRINT           IF_EX_CL_NFE_PRINT~FILL_NVE,METH,5,0,1
1940,I,ZCL_IM_CL_SPLIT_WORKORDER     IF_EX_WORKORDER_GOODSMVT~MANUAL_GOODS_RECEIPT,METH,7,0,1
1941,E,ZCL_IM_EP_PROJSYS_SYMMETRY    IF_EX_WORKORDER_UPDATE~IN_UPDATE,METH,6,0,1
1942,F,ZCL_IM_FI_INVOICE_UPDATE      IF_EX_INVOICE_UPDATE~CHANGE_IN_UPDATE,METH,6,0,1
1943,C,ZCL_IM_LO_FORMD_PGI           IF_EX_LE_SHP_GOODSMOVEMENT~CHANGE_INPUT_HEADER_AND_ITEMS,METH,5,0,1
1944,D,ZCL_IM_LO_PEDIMENTO_GM_MX     IF_EX_MB_DOCUMENT_BADI~MB_DOCUMENT_BEFORE_UPDATE,METH,52,45,4
1945,G,ZCL_IM_LO_PEDIMENTO_GR_MX     IF_EX_MB_MIGO_BADI~CHECK_ITEM,METH,14,12,4
1946,J,ZCL_IM_LO_PEDIMENTO_GR_MX     IF_EX_MB_MIGO_BADI~LINE_MODIFY,METH,5,5,1
1947,E,ZCL_IM_LO_SHPMINTERFACE_MX    IF_EX_LE_SHP_DELIVERY_PROC~DELIVERY_FINAL_CHECK,METH,30,26,4
1948,H,ZCL_IM_MF_PRODKEY_UPDATE      IF_EX_WORKORDER_UPDATE~IN_UPDATE,METH,18,2,1
1949,F,ZCL_MEX_IM_SM_BADI_READT399A  IF_EX_IM_SM_BADI_READT399A~CHANGE_RESULT,METH,13,12,4
1950,H,ZCL_WS_DOCUMENT_EXPO          GET_CUST_DATA_EXPO,METH,6,0,1
1951,F,ZCL_WS_DOCUMENT_LOCAL         GET_AMOUNTS,METH,8,0,1
1952,B,ZCLDDK_DIGITAL_INVOICE_BADI,CLAS,5,0,1
1953,C,ZCLII_II_VENDOR_RECEIVING_INVO,INTF,7,0,1
1954,F,ZCO_COGS_COSBI,REPT,10,0,1
1955,J,ZCO_COGS_COSBI_BFSFLOW,REPS,5,1,1
1956,G,ZCO_COGS_COSBI_BFSFLOW_FORMS,REPS,11,1,1
1957,H,ZCO_COGS_COSBI_BFSFLOW_TOP,REPS,5,0,1
1958,G,ZCO_COGS_COSBI_FORMS,REPS,41,0,1
1959,I,ZCO_COGS_COSBI_PSFLOW_FORMS,REPS,9,0,1
1960,G,ZCO_COGS_COSBI_PSFLOW_TOP,REPS,8,0,1
1961,E,ZCO_COGS_COSBI_SEL,REPS,11,0,1
1962,G,ZCO_COGS_COSBI_TOP,REPS,28,0,1
1963,E,ZCO_COST_SPLIT_UPDATION,ENHO,13,7,1
1964,I,ZCO_COSTSPLIT_FORMS,REPS,6,3,1
1965,B,ZCO_IGIC_REPOST_FORMS,REPS,13,0,1
1966,C,ZCO_IGIC_REPOST_TOP,REPS,7,0,1
1967,F,ZCO_STATUS_CHANGE,ENHO,5,2,1
1968,E,ZCO_STDCOST_TO_COSBI_FORM,REPS,5,0,1
1969,F,ZCOSOCOSTING                            0120,DYNP,5,0,1
1970,G,ZCOSOCOSTING_DATA,REPS,5,0,1
1971,H,ZCOSOCOSTING_FORM,REPS,8,0,1
1972,H,ZCR_BAPI_MRO_ORDER_SIMULATE,FUNC,5,0,1
1973,A,ZCR_NOTAFISCAL_BR,REPT,6,0,1
1974,E,ZCR_NOTAFISCAL_BR_FORMS,REPS,10,1,1
1975,G,ZCR_NOTAFISCAL_BR_TOP,REPS,11,1,1
1976,I,ZCR_STO_DELIVERY_CREATE,REPT,7,2,1
1977,E,ZCR_STO_DELIVERY_CREATE_BUIF01,REPS,27,9,4
1978,J,ZCR_STO_DELIVERY_CREATE_TOP,REPS,10,6,1
1979,G,ZCR_STO_DELIVERY_CREATE_USEI01,REPS,13,5,1
1980,A,ZCUST_MASTER_DATA_FORMS,REPS,7,0,1
1981,C,ZCUST_MASTER_DATA_OUTPUT,REPS,6,0,1
1982,C,ZCUST_MASTER_DATA_TOP,REPS,7,0,1
1983,C,ZCX_DDK_ERROR,CLAS,7,0,1
1984,J,ZCX_DDK_SCE_ERROR,CLAS,5,0,1
1985,A,ZDC_INTRANSIT,REPS,5,0,1
1986,E,ZDDK_CONTRACTORS,PROG,9,0,1
1987,E,ZDDK_DIGITAL_INVOICE_BADI_IMPL,ENHO,5,0,1
1988,J,ZDDK_DOC_RECIVE_EDITOR,PROG,5,0,1
1989,E,ZDDK_DOCUMENTS,PROG,8,0,1
1990,E,ZDDK_FAILD_LIST,PROG,8,0,1
1991,J,ZDDK_INVITE_CONTRACTOR,PROG,8,0,1
1992,E,ZDDK_MY_ORGANIZATIONS,PROG,8,0,1
1993,G,ZDDK_MY_ORGANIZATIONS_PAI,PROG,6,0,1
1994,A,ZDDK_MY_ORGANIZATIONS_PBO,PROG,6,0,1
1995,G,ZDDK_REG_JOURNAL,PROG,5,0,1
1996,J,ZDDK_SCE_DOC_GENERATE,PROG,5,0,1
1997,A,ZDDK_SCE_DOC_REPORT,PROG,5,0,1
1998,B,ZDDK_SCE_DOC_REPORT_DATA,PROG,5,0,1
1999,E,ZDDK_SCE_DOC_REPORT_EVNT,PROG,5,0,1
2000,J,ZDDK_SCE_DOC_REPORT_LCLS,PROG,6,0,1
2001,A,ZDDK_SCE_DOC_REPORT_MACR,PROG,5,0,1
2002,B,ZDDK_SCE_DOC_REPORT_SSCR,PROG,5,0,1
2003,H,ZDDK_SCE_DOCJRN,PROG,6,1,1
2004,D,ZDDK_SCE_DOCJRN_DATA,PROG,5,0,1
2005,B,ZDDK_SCE_DOCJRN_EVNT,PROG,5,0,1
2006,E,ZDDK_SCE_DOCJRN_LCLS,PROG,5,0,1
2007,H,ZDDK_SCE_DOCJRN_MACR,PROG,5,0,1
2008,I,ZDDK_SCE_DOCJRN_SIGN,PROG,6,1,1
2009,H,ZDDK_SCE_DOCJRN_SIGN_SSCR,PROG,5,0,1
2010,F,ZDDK_SCE_DOCJRN_SSCR,PROG,5,0,1
2011,A,ZDDK_SCE_DOCJRN_VIEW,PROG,6,1,1
2012,H,ZDDK_SCE_DOCJRN_VIEW_SSCR,PROG,5,0,1
2013,G,ZDDK_SCE_TEMPLATE,PROG,5,0,1
2014,H,ZDDK_SCE_TEMPLATE_DATA,PROG,5,0,1
2015,E,ZDDK_SCE_TEMPLATE_EVNT,PROG,5,0,1
2016,F,ZDDK_SCE_TEMPLATE_LCLS,PROG,5,0,1
2017,A,ZDDK_SCE_TEMPLATE_MACR,PROG,5,0,1
2018,H,ZDDK_SCE_TEMPLATE_SSCR,PROG,5,0,1
2019,C,ZDDK_UPDATE_BOX,PROG,8,0,1
2020,B,ZDDK_UTD,NROB,8,1,1
2021,D,ZDDK_UTD_PROCESS,PROG,8,1,1
2022,D,ZDDK_UTD_REGJRN,PROG,9,1,1
2023,D,ZDDK_UTD_REGJRN_DATA,PROG,8,1,1
2024,G,ZDDK_UTD_REGJRN_EVNT,PROG,8,1,1
2025,F,ZDDK_UTD_REGJRN_LCLS,PROG,8,1,1
2026,F,ZDDK_UTD_REGJRN_SSCR,PROG,8,1,1
2027,I,ZDEL_DATE_18056,ENHO,7,5,1
2028,B,ZDEL_DATE_18056_FG,ENHO,7,5,1
2029,J,ZDELRY03,IEXT,5,1,1
2030,F,ZDIGITAL_DELV_EVENT,REPS,5,2,1
2031,E,ZDIGITAL_DELV_TOP,REPS,5,2,1
2032,C,ZEBY_CL_PDSO_EVT_CREATE_FROM_SMAP,METH,11,3,1
2033,H,ZEBYCL_PDSO_EVT_CHK_CREATE    CHECK,METH,5,0,1
2034,I,ZEBYCL_PDSO_EVT_CHK_CREATE    MAP,METH,8,3,1
2035,H,ZECN_MONITOR,REPS,5,0,1
2036,E,ZEDI_COSTARICA_INVOIC,REPS,6,0,1
2037,J,ZEDI_MEXICO_INVOIC,REPS,5,0,1
2038,E,ZEI_DDK_DOCUMENT,ENHO,5,0,1
2039,J,ZEI_DDK_DOCUMENT_UTD,ENHO,8,1,1
2040,H,ZEIC_SE_BSP_FUNCTION_004,FUNC,8,0,1
2041,C,ZEIC_SE_USEX_ADD_CHECKS,FUNC,21,3,1
2042,F,ZEIC_SE_USEX_BEFORE_POSTING,FUNC,8,0,1
2043,J,ZEIC_SE_USEX_DETERMINE_TAXCOD,FUNC,16,0,1
2044,E,ZEIC_SE_USEX_ORGDATA,FUNC,13,0,1
2045,B,ZEIC_SE_USEX_PAI_DETAILSCREEN,FUNC,8,0,1
2046,E,ZEIC_SE_USEX_PREP_FICALL,FUNC,5,2,1
2047,B,ZEIC_SE_USEX_PREP_MMBAPI46C,FUNC,10,0,1
2048,G,ZEIC_SE_USEX_PREPARE_ONLINE,FUNC,5,0,1
2049,H,ZEIC_SE_USEX_TRANSFER,FUNC,6,0,1
2050,H,ZEIC_SE_USEX_TRANSFER_FI_MM,FUNC,7,0,1
2051,F,ZEIC_SE_VIEWS,FUGR,21,0,1
2052,C,ZEIC_SE_WC_USEX_RECEIVER_PA,FUNC,5,0,1
2053,F,ZEP_BACKLOG_KPI,REPT,5,2,1
2054,D,ZEP_BACKLOG_KPI_FORMS,REPS,11,5,1
2055,I,ZEP_BACKLOG_KPI_TOP,REPS,6,3,1
2056,D,ZEP_BILL_OF_QUANT_FORMS,REPS,9,0,1
2057,F,ZEP_BILL_OF_QUANT_TOP,REPS,8,0,1
2058,H,ZEP_BOM_UPLOAD_FORMS,REPS,8,0,1
2059,B,ZEP_BOQ_V2_FORMS,REPS,7,0,1
2060,G,ZEP_MASTER_WBS_CHECK,ENHO,6,0,1
2061,A,ZEP_PRICE_UPLOAD_ZPN0_FORMS,REPS,5,0,1
2062,A,ZES_DDK_DOCUMENT,ENHS,7,0,1
2063,A,ZF140_CUS_STATJ2,FORM,12,4,1
2064,E,ZFAC_KKAJ,ENHO,15,11,4
2065,D,ZFARAGEING,REPS,8,4,1
2066,A,ZFARAGEING1,REPS,23,26,4
2067,C,ZFBL3N_F01,REPS,5,0,1
2068,A,ZFCITY_FORM,REPS,17,9,1
2069,G,ZFCITY_SEL,REPS,6,2,1
2070,C,ZFCITY_VAR,REPS,8,4,1
2071,B,ZFG_MATERIAL,FUGR,5,0,1
2072,B,ZFI_3RF_ASD,REPS,24,5,1
2073,B,ZFI_3RF_ASK,REPS,5,0,1
2074,H,ZFI_AR_SALES_COMMISSION,REPS,7,0,1
2075,G,ZFI_AR_SALES_COMMISSION_EVENTS,REPS,5,0,1
2076,C,ZFI_AR_SALES_COMMISSION_FORMS,REPS,27,0,1
2077,C,ZFI_AR_SALES_COMMISSION_TOP,REPS,11,0,1
2078,I,ZFI_AR_STATEMENT_PRINT_FORM,REPS,5,0,1
2079,J,ZFI_AUTOUPLOAD_MIRO,REPS,5,1,1
2080,D,ZFI_BR_DIR,FUGR,5,0,1
2081,A,ZFI_CASH_COLLECTION_REPORT,REPS,15,5,1
2082,B,ZFI_CITI_SG,REPS,5,0,1
2083,H,ZFI_COGSDCREPOST_FORMS,REPS,6,0,1
2084,E,ZFI_COGSDCREPOST_TOP,REPS,5,0,1
2085,H,ZFI_CRINTERCO,REPT,6,0,1
2086,B,ZFI_CRINTERCO_F01,REPS,12,0,1
2087,I,ZFI_CRINTERCO_TOP,REPS,7,0,1
2088,D,ZFI_CUST_EMAIL,REPS,5,3,1
2089,H,ZFI_CUST_OPEN_CLOSE_INFO_FORM,REPS,5,0,1
2090,J,ZFI_CUSTDATA,REPS,7,0,1
2091,A,ZFI_CUSTDATA_FORM,REPS,18,0,1
2092,H,ZFI_CUSTDATA_TOP,REPS,13,0,1
2093,B,ZFI_DUNNING,SSFO,6,0,1
2094,C,ZFI_EFT_BANK_UPLOAD,REPS,18,0,1
2095,C,ZFI_ELECT_INV_DASHBOARD_CR_F01,REPS,9,0,1
2096,E,ZFI_ELECT_INV_DASHBOARD_CR_TOP,REPS,8,1,1
2097,A,ZFI_EMP_REIMBURSE_FRM_UK,SSFO,5,0,1
2098,E,ZFI_EXTRACT_FORMS,REPS,5,0,1
2099,H,ZFI_FILE_TRANSFER_FORM,REPS,6,4,1
2100,D,ZFI_FILE_TRANSFER_TOP,REPS,5,2,1
2101,J,ZFI_FINANCEINFO_RFC,FUNC,7,6,1
2102,A,ZFI_GLREPORT,REPS,7,1,1
2103,I,ZFI_GLREPORT_FORMS,REPS,14,2,1
2104,H,ZFI_GLREPORT_TOP,REPS,6,1,1
2105,A,ZFI_GPS_RFFORI99,REPS,8,0,1
2106,C,ZFI_GPS_RFFORIY2,REPS,16,3,1
2107,E,ZFI_IGOG_HU,SSFO,10,0,1
2108,I,ZFI_IGOG_LV,SSFO,7,0,3
2109,C,ZFI_INV_CR_DR_MEMO_AR,SSFO,6,2,1
2110,D,ZFI_INVOICE_FORMS,REPS,8,2,1
2111,J,ZFI_J_1AF007_AR,REPS,5,2,1
2112,E,ZFI_JOB_COST_INQUIRY,SSFO,15,0,1
2113,G,ZFI_LIMOFI43_FORMS,REPS,12,0,1
2114,G,ZFI_LIMOFI43_TOP,REPS,5,0,1
2115,E,ZFI_LITIGUOS_MATINVOICES_FORM,REPS,17,0,1
2116,H,ZFI_LITIGUOS_MATINVOICES_TOP,REPS,9,0,1
2117,J,ZFI_MAPICS_ORD_CONF_MX,REPS,18,3,1
2118,G,ZFI_MXINTERCO,REPS,5,5,1
2119,J,ZFI_MXINTERCO_EVENT,REPS,8,7,1
2120,E,ZFI_MXINTERCO_F01,REPS,30,24,4
2121,D,ZFI_MXINTERCO_SEL,REPS,5,4,1
2122,E,ZFI_MXINTERCO_TOP,REPS,10,7,1
2123,H,ZFI_MYDSO_FORMS_FR02,REPS,7,1,1
2124,I,ZFI_MYSE_INV_INTRATE_FOR,REPS,13,11,4
2125,D,ZFI_PAYMENT_ANZ,SSFO,5,0,1
2126,B,ZFI_PAYMENT_RFFORI99,REPS,8,0,1
2127,H,ZFI_PAYMENT_RFFORIY2,REPS,6,0,1
2128,H,ZFI_POEXTRACT_FORM,REPS,5,2,1
2129,E,ZFI_PRICEDIFF_TOP,REPS,8,0,1
2130,A,ZFI_RESALE_FORMS,REPS,8,7,1
2131,C,ZFI_RFEBKA00,REPS,10,1,1
2132,J,ZFI_RO_DUNNING,SSFO,6,0,1
2133,A,ZFI_SALES_LEDGER_ELECT_DISPLAY,REPS,8,0,1
2134,G,ZFI_SAPF100,REPS,5,0,1
2135,E,ZFI_SERVICE_TAX_REP,REPS,5,0,1
2136,F,ZFI_SERVICE_TAX_REP_F01,REPS,5,0,1
2137,G,ZFI_SIDETRADE_FORM,REPS,22,2,1
2138,A,ZFI_SIDETRADE_TOP,REPS,11,1,1
2139,H,ZFI_VANTIVE_FORMS_FR02,REPS,5,0,1
2140,J,ZFI_VATDP_FORMS,REPS,5,0,1
2141,J,ZFI_VATONREVENUE_FORMS,REPS,9,9,1
2142,G,ZFI_WHT_APD,REPT,5,1,1
2143,I,ZFI_WHT_APD_F01,REPS,13,1,1
2144,E,ZFI_WHT_APD_TOP,REPS,5,0,1
2145,F,ZFI_WHT_REPORT,REPT,6,0,1
